id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
126,126,Walls; not exceeding 150mm thk,m3,RC works,Reinforced Concrete C45,214.73,RC works!F172,214.73,RC works!A172,RC works,wall
127,127,Walls; 150-450mm thk,m3,RC works,Reinforced Concrete C45,200.52,RC works!F173,200.52,RC works!A173,RC works,wall
128,128,Walls; 150-450mm thk; colour pigment added,m3,RC works,Reinforced Concrete C45,849.93,RC works!F174,849.93,RC works!A174,RC works,wall
129,129,Walls; slipform (shift slipping); 150-450mm thk,m3,RC works,Reinforced Concrete C45,169.33,RC works!F175,169.33,RC works!A175,RC works,wall
130,130,Slabs; not exceeding 150mm thk,m3,RC works,Reinforced Concrete C45,194.64,RC works!F176,194.64,RC works!A176,RC works,slab
131,131,Slabs; 150-450mm thk,m3,RC works,Reinforced Concrete C45,183,RC works!F177,183,RC works!A177,RC works,slab
132,132,Slabs; 150-450mm thk; PT slab,m3,RC works,Reinforced Concrete C45,183,RC works!F178,183,RC works!A178,RC works,slab
133,133,Slabs; ex 450mm thk,m3,RC works,Reinforced Concrete C45,182.46,RC works!F179,182.46,RC works!A179,RC works,slab
134,134,Attached beams,m3,RC works,Reinforced Concrete C45,183,RC works!F180,183,RC works!A180,RC works,beam
135,135,Isolated beams,m3,RC works,Reinforced Concrete C45,251.31,RC works!F181,251.31,RC works!A181,RC works,beam
136,136,Columns,m3,RC works,Reinforced Concrete C45,204.18,RC works!F182,204.18,RC works!A182,RC works,column
137,137,Upstands,m3,RC works,Reinforced Concrete C45,218.38,RC works!F183,218.38,RC works!A183,RC works,
138,138,Plinths,m3,RC works,Reinforced Concrete C45,217.63,RC works!F184,217.63,RC works!A184,RC works,
139,139,Stairs / landings,m3,RC works,Reinforced Concrete C45,221.28,RC works!F185,221.28,RC works!A185,RC works,
140,140,Corbel,m3,RC works,Reinforced Concrete C45,233.87,RC works!F186,233.87,RC works!A186,RC works,
141,141,Topping slabs to metal decking; not exceeding 150mm thk,m3,RC works,Reinforced Concrete C45,194.64,RC works!F187,194.64,RC works!A187,RC works,slab
142,142,Bed; 150-450mm thk,m3,RC works,"Reinforced Concrete C40, RC40 Air Entrained PQC",204.88,RC works!F190,204.88,RC works!A190,RC works,
143,143,Bed; ex 450mm thk,m3,RC works,"Reinforced Concrete C40, RC40 Air Entrained PQC",204.62,RC works!F191,204.62,RC works!A191,RC works,
144,144,Bed; not exceeding 150mm thk,m3,RC works,"Reinforced Concrete C40, RC40 with fibre reinforcement",237.06,RC works!F194,237.06,RC works!A194,RC works,
145,145,Bed; 150-450mm thk,m3,RC works,"Reinforced Concrete C40, RC40 with fibre reinforcement",226.65,RC works!F195,226.65,RC works!A195,RC works,
146,146,Topping slabs to metal decking; not exceeding 150mm thk,m3,RC works,Reinforced Lightweight Concrete LC 32/35 Lytag,295.25,RC works!F198,295.25,RC works!A198,RC works,slab
147,147,Topping slabs to metal decking; 150-450mm thk,m3,RC works,Reinforced Lightweight Concrete LC 32/35 Lytag,285.11,RC works!F199,285.11,RC works!A199,RC works,slab
148,148,Topping slabs to metal decking; not exceeding 150mm thk,m3,RC works,Reinforced Lightweight Concrete LC 35/38 Lytag,300.04,RC works!F202,300.04,RC works!A202,RC works,slab
149,149,Topping slabs to metal decking; 150-450mm thk,m3,RC works,Reinforced Lightweight Concrete LC 35/38 Lytag,289.9,RC works!F203,289.9,RC works!A203,RC works,slab
150,150,Attached beams (poured seperately),m3,RC works,Reinforced Concrete C40; Self Compacting,225.77,RC works!F206,225.77,RC works!A206,RC works,beam
151,151,Isolated beams,m3,RC works,Reinforced Concrete C40; Self Compacting,289.13,RC works!F207,289.13,RC works!A207,RC works,beam
152,152,Columns,m3,RC works,Reinforced Concrete C40; Self Compacting,247.91,RC works!F208,247.91,RC works!A208,RC works,column
153,153,Infill hollow twin wall units,m3,RC works,Reinforced Concrete C40; Self Compacting,255.89,RC works!F209,255.89,RC works!A209,RC works,wall
154,154,Pile caps/foundations/bases,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",182.02,RC works!F212,182.02,RC works!A212,RC works,foundation
155,155,Ground beams,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",183.32,RC works!F213,183.32,RC works!A213,RC works,beam
156,156,Bed; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",185.53,RC works!F214,185.53,RC works!A214,RC works,
157,157,Bed; 150-450mm thk; sloping,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",189.32,RC works!F215,189.32,RC works!A215,RC works,
158,158,Bed; ex 450mm thk,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",184.51,RC works!F216,184.51,RC works!A216,RC works,
159,159,Steps in slabs/Upstands/Pit walls; 150-450,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",225.97,RC works!F217,225.97,RC works!A217,RC works,slab|wall
160,160,Capping beam,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",191.96,RC works!F218,191.96,RC works!A218,RC works,beam
161,161,Walls; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",205.31,RC works!F219,205.31,RC works!A219,RC works,wall
162,162,Walls; ex 450mm thk,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",203.76,RC works!F220,203.76,RC works!A220,RC works,wall
163,163,Upstands,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",223.07,RC works!F221,223.07,RC works!A221,RC works,
164,164,Stairs / Steps,m3,RC works,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4",227.67,RC works!F222,227.67,RC works!A222,RC works,
165,165,Slabs; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",188.98,RC works!F225,188.98,RC works!A225,RC works,slab
166,166,Slabs; 150-450mm thk; sloping/to falls,m3,RC works,"Reinforced Concrete C50, RC50",192.83,RC works!F226,192.83,RC works!A226,RC works,slab
167,167,PT Slabs; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",188.98,RC works!F227,188.98,RC works!A227,RC works,slab
168,168,Slabs; ex 450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",188.45,RC works!F228,188.45,RC works!A228,RC works,slab
169,169,Attached beams,m3,RC works,"Reinforced Concrete C50, RC50",188.98,RC works!F229,188.98,RC works!A229,RC works,beam
170,170,Attached PT beams,m3,RC works,"Reinforced Concrete C50, RC50",188.98,RC works!F230,188.98,RC works!A230,RC works,beam
171,171,Isolated beams,m3,RC works,"Reinforced Concrete C50, RC50",256.1,RC works!F231,256.1,RC works!A231,RC works,beam
172,172,Beams; top down @ Grd level,m3,RC works,"Reinforced Concrete C50, RC50",207.51,RC works!F232,207.51,RC works!A232,RC works,beam
173,173,Walls; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",205.31,RC works!F233,205.31,RC works!A233,RC works,wall
174,174,Walls; ex 450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",203.76,RC works!F234,203.76,RC works!A234,RC works,wall
175,175,Core walls; jumpform; 150-450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",215.55,RC works!F235,215.55,RC works!A235,RC works,wall
176,176,Core walls; slipform (shift slip); 150-450mm thick A,m3,RC works,"Reinforced Concrete C50, RC50",0,RC works!F236,0,RC works!A236,RC works,450mmthick|wall
177,177,Core walls; slipform (shift slip); 150-450mm thick B,m3,RC works,"Reinforced Concrete C50, RC50",0,RC works!G237,0,RC works!A237,RC works,450mmthick|wall
178,178,Core walls; slipform (24/7 slipping); ex 450mm thk,m3,RC works,"Reinforced Concrete C50, RC50",219.66,RC works!F238,219.66,RC works!A238,RC works,wall
179,179,Columns,m3,RC works,"Reinforced Concrete C50, RC50",208.97,RC works!F239,208.97,RC works!A239,RC works,column
180,180,Upstands,m3,RC works,"Reinforced Concrete C50, RC50",223.07,RC works!F240,223.07,RC works!A240,RC works,
181,181,Plinths/Machine bases,m3,RC works,"Reinforced Concrete C50, RC50",222.31,RC works!F241,222.31,RC works!A241,RC works,
182,182,Stairs / landings,m3,RC works,"Reinforced Concrete C50, RC50",226.07,RC works!F242,226.07,RC works!A242,RC works,
183,183,Benching,m3,RC works,"Reinforced Concrete C50, RC50",480.37,RC works!F243,480.37,RC works!A243,RC works,
184,184,Topping slabs to metal decking; not exceeding 150mm thk,m3,RC works,"Reinforced Concrete C50, RC50",200.63,RC works!F244,200.63,RC works!A244,RC works,slab
185,185,Bed; 150-450mm thk,m3,RC works,"Fibre Reinforced Concrete C50, RC50",223,RC works!F247,223,RC works!A247,RC works,
