id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
64,64,Trial pit to locate services,nr,Groundworks,Groundworks,78.93,Groundworks!F79,78.93,Groundworks!A79,Groundworks,[]
65,65,Level & compact ground,m²,Groundworks,Groundworks,0.53,Groundworks!F82,0.53,Groundworks!A82,Groundworks,[]
66,66,CBR test to establish piling mat capacity,nr,Groundworks,Piling,383.5,Groundworks!F83,383.5,Groundworks!A83,Groundworks,[]
67,67,"Excavate to reduce levels, for piling mat; ne 1m dp",m³,Groundworks,Excavation,3.8,Groundworks!F84,3.8,Groundworks!A84,Groundworks,[]
68,68,Level & compact bottom of excavation,m²,Groundworks,Excavation,0.5,Groundworks!F85,0.5,Groundworks!A85,Groundworks,[]
69,69,Excavate to remove piling mat,m³,Groundworks,Excavation,3.8,Groundworks!F86,3.8,Groundworks!A86,Groundworks,[]
70,70,Scrape off top of piling mat & dispose off site; ne 100mm thk,m²,Groundworks,Piling,4.95,Groundworks!F87,4.95,Groundworks!A87,Groundworks,[]
71,71,Excavate to remove piling mat & dispose off site; 300mm thk,m²,Groundworks,Excavation,14.42,Groundworks!F88,14.42,Groundworks!A88,Groundworks,[]
72,72,Excavate to remove piling mat & dispose off site; 400mm thk,m²,Groundworks,Excavation,19.22,Groundworks!F89,19.22,Groundworks!A89,Groundworks,[]
73,73,Excavate to remove piling mat & dispose off site; 500mm thk,m²,Groundworks,Excavation,24.03,Groundworks!F90,24.03,Groundworks!A90,Groundworks,[]
74,74,Excavate to remove piling mat & dispose off site; 600mm thk,m²,Groundworks,Excavation,28.83,Groundworks!F91,28.83,Groundworks!A91,Groundworks,[]
75,75,Excavate to remove piling mat & dispose off site; 750mm thk,m²,Groundworks,Excavation,36.04,Groundworks!F92,36.04,Groundworks!A92,Groundworks,[]
76,76,Excavate to remove piling mat & dispose off site,m³,Groundworks,Excavation,48.05,Groundworks!F93,48.05,Groundworks!A93,Groundworks,[]
77,77,load,item,Groundworks,Groundworks,300.0,Groundworks!F94,300.0,Groundworks!A94,Groundworks,[]
78,78,Dispose of excavation arisings off site; clean inert material,m³,Groundworks,Excavation,44.25,Groundworks!F95,44.25,Groundworks!A95,Groundworks,[]
79,79,Dispose of hardcore (from piling mat) off site,m³,Groundworks,Piling,19.67,Groundworks!F96,19.67,Groundworks!A96,Groundworks,[]
80,80,Haul & deposit on site; max 50m,m³,Groundworks,Groundworks,5.06,Groundworks!F97,5.06,Groundworks!A97,Groundworks,[]
81,81,Piling mat design,item,Groundworks,Piling,1180.0,Groundworks!F98,1180.0,Groundworks!A98,Groundworks,[]
82,82,Filling with free issue materials from site stockpile; load & haul max 50m,m³,Groundworks,Filling,9.93,Groundworks!F99,9.93,Groundworks!A99,Groundworks,[]
83,83,Imported fill; hardcore / crushed concrete in piling mat,m³,Groundworks,Filling,27.78,Groundworks!F100,27.78,Groundworks!A100,Groundworks,[]
84,84,Imported fill; 6F2 in piling mat,m³,Groundworks,Filling,36.05,Groundworks!F101,36.05,Groundworks!A101,Groundworks,[]
85,85,Filling with free issue materials from site stockpile; to form piling mat; load & haul max 50m,m³,Groundworks,Filling,9.81,Groundworks!F102,9.81,Groundworks!A102,Groundworks,[]
86,86,Form ramp between different levels of pile mat,nr,Groundworks,Groundworks,646.35,Groundworks!F103,646.35,Groundworks!A103,Groundworks,[]
87,87,Credit free issue materials for piling mat,m³,Groundworks,Piling,1.5816993464052285,Groundworks!O104,1.5816993464052285,Groundworks!A104,Groundworks,[]
88,88,Imported fill; hardcore / crushed concrete in piling mat; ne 100mm thick,m²,Groundworks,Filling,3.15,Groundworks!F105,3.15,Groundworks!A105,Groundworks,[]
89,89,Imported fill; hardcore / crushed concrete in piling mat; 300mm thick,m²,Groundworks,Filling,8.33,Groundworks!F106,8.33,Groundworks!A106,Groundworks,[]
90,90,Filling with free issue materials from site stockpile; to form piling mat; load & haul max 50m; 300mm thk,m²,Groundworks,Filling,2.98,Groundworks!F107,2.98,Groundworks!A107,Groundworks,[]
91,91,Imported fill; 6F2 in piling mat; 400mm thick,m²,Groundworks,Filling,14.44,Groundworks!F108,14.44,Groundworks!A108,Groundworks,[]
92,92,Imported fill; 6F2 in piling mat; 500mm thick,m²,Groundworks,Filling,18.05,Groundworks!F109,18.05,Groundworks!A109,Groundworks,[]
93,93,Imported fill; 6F2 in piling mat; 600mm thick,m²,Groundworks,Filling,21.67,Groundworks!F110,21.67,Groundworks!A110,Groundworks,[]
94,94,Imported fill; 6F2 in piling mat; 750mm thick,m²,Groundworks,Filling,27.08,Groundworks!F111,27.08,Groundworks!A111,Groundworks,[]
95,95,Imported fill; 6F2 in piling mat; 900mm thick,m²,Groundworks,Filling,34.03,Groundworks!F112,34.03,Groundworks!A112,Groundworks,[]
96,96,Level & compact surface of fill,m²,Groundworks,Filling,0.52,Groundworks!F113,0.52,Groundworks!A113,Groundworks,[]
97,97,Terram,m²,Groundworks,Groundworks,1.47,Groundworks!F114,1.47,Groundworks!A114,Groundworks,[]
98,98,Tensar Triax geogrid,m²,Groundworks,Groundworks,3.22,Groundworks!F115,3.22,Groundworks!A115,Groundworks,[]
99,99,Tensar Geogrid TX150,m²,Groundworks,Groundworks,3.05,Groundworks!F116,3.05,Groundworks!A116,Groundworks,[]
100,100,E'grid 3030L geotextile,m²,Groundworks,Groundworks,3.96,Groundworks!F117,3.96,Groundworks!A117,Groundworks,[]
101,101,Level & compact piling mat,m²,Groundworks,Piling,0.53,Groundworks!F118,0.53,Groundworks!A118,Groundworks,[]
102,102,Piling mat maintenance,m²,Groundworks,Piling,0.62,Groundworks!F119,0.62,Groundworks!A119,Groundworks,[]
103,103,"Design, mobilise, install concrete bearing piles, test & de-mobilise",item,Groundworks,Groundworks,0.0,,0.0,Groundworks!A120,Groundworks,[]
104,104,"Design, mobilise, install concrete contig piles, test & de-mobilise",item,Groundworks,Groundworks,40710.6,Groundworks!H121,40710.6,Groundworks!A121,Groundworks,[]
105,105,Mobilise,nr,Groundworks,Groundworks,1180.0,Groundworks!F123,1180.0,Groundworks!A123,Groundworks,[]
106,106,Demobilise,nr,Groundworks,Groundworks,1180.0,Groundworks!F124,1180.0,Groundworks!A124,Groundworks,[]
107,107,Design,item,Groundworks,Groundworks,1180.0,Groundworks!F125,1180.0,Groundworks!A125,Groundworks,[]
108,108,Set-up at pile position,nr,Groundworks,Groundworks,41.37,Groundworks!F126,41.37,Groundworks!A126,Groundworks,[]
109,109,Auger 300mm diameter pile,m,Groundworks,Groundworks,9.93,Groundworks!F127,9.93,Groundworks!A127,Groundworks,[]
110,110,Concrete to pile,m,Groundworks,Groundworks,13.41,Groundworks!F128,13.41,Groundworks!A128,Groundworks,[]
111,111,Reinforcement (250kg/m3),m,Groundworks,Groundworks,40.25,Groundworks!F129,40.25,Groundworks!A129,Groundworks,[]
112,112,De-bonding reinforcement,nr,Groundworks,Groundworks,6.01,Groundworks!F130,6.01,Groundworks!A130,Groundworks,[]
113,113,"Attendance; exc + operator, dumper + driver",item,Groundworks,Groundworks,0.0,,0.0,Groundworks!A131,Groundworks,[]
114,114,Attendance; dispose of pile arisigs,m³,Groundworks,Groundworks,0.0,,0.0,Groundworks!A132,Groundworks,[]
115,115,Attendance; pile probing,nr,Groundworks,Groundworks,0.0,,0.0,Groundworks!A133,Groundworks,[]
116,116,Integrity testing,nr,Groundworks,Groundworks,177.0,Groundworks!F134,177.0,Groundworks!A134,Groundworks,[]
117,117,Load testing,nr,Groundworks,Groundworks,3904.32,Groundworks!F135,3904.32,Groundworks!A135,Groundworks,[]
118,118,300dia pile; MBL Piling; 15m lg,nr,Groundworks,Piling,716.48,Groundworks!F136,716.48,Groundworks!A136,Groundworks,[]
119,119,"300mm dia CFA pile; 12m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,487.32,Groundworks!F137,487.32,Groundworks!A137,Groundworks,[]
120,120,"300mm dia CFA pile; 15m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,564.9,Groundworks!F138,564.9,Groundworks!A138,Groundworks,[]
121,121,"450mm dia CFA pile; 15m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,912.33,Groundworks!F139,912.33,Groundworks!A139,Groundworks,[]
122,122,"450mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,1071.19,Groundworks!F140,1071.19,Groundworks!A140,Groundworks,[]
123,123,"600mm dia CFA pile; 10m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,1512.94,Groundworks!F141,1512.94,Groundworks!A141,Groundworks,[]
124,124,"600mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,1680.69,Groundworks!F142,1680.69,Groundworks!A142,Groundworks,[]
125,125,"600mm dia CFA pile; 35m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,3854.74,Groundworks!F143,3854.74,Groundworks!A143,Groundworks,[]
126,126,"750mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,2660.91,Groundworks!F144,2660.91,Groundworks!A144,Groundworks,[]
127,127,"750mm dia CFA pile; 20m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,2950.01,Groundworks!F145,2950.01,Groundworks!A145,Groundworks,[]
128,128,"750mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,3672.76,Groundworks!F146,3672.76,Groundworks!A146,Groundworks,[]
129,129,"900mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,6152.13,Groundworks!F147,6152.13,Groundworks!A147,Groundworks,[]
130,130,"900mm dia CFA pile; 35m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,8584.66,Groundworks!F148,8584.66,Groundworks!A148,Groundworks,[]
131,131,"1500mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,14136.14,Groundworks!F149,14136.14,Groundworks!A149,Groundworks,[]
132,132,"2000mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,25085.03,Groundworks!F150,25085.03,Groundworks!A150,Groundworks,[]
133,133,"900mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,Filling,98.14,Groundworks!F151,98.14,Groundworks!A151,Groundworks,[]
134,134,"1500mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,Filling,251.63,Groundworks!F152,251.63,Groundworks!A152,Groundworks,[]
135,135,"2000mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,Filling,438.17,Groundworks!F153,438.17,Groundworks!A153,Groundworks,[]
136,136,"EO piles for supply and place steel plunge column including plumb, level & line and hold in position until conc cured; allow 305 x 305 x 198kg x 16m lg",nr,Groundworks,Groundworks,7476.48,Groundworks!F154,7476.48,Groundworks!A154,Groundworks,[]
137,137,EO 600 dia piles for boring and filling piles with shingle,m,Groundworks,Filling,21.69,Groundworks!F155,21.69,Groundworks!A155,Groundworks,[]
138,138,EO 900 dia piles for boring and filling piles with shingle,m,Groundworks,Filling,48.8,Groundworks!F156,48.8,Groundworks!A156,Groundworks,[]
139,139,Design,item,Groundworks,Groundworks,2950.0,Groundworks!F157,2950.0,Groundworks!A157,Groundworks,[]
140,140,Mobilisation & demobilisation,item,Groundworks,Groundworks,11564.0,Groundworks!F158,11564.0,Groundworks!A158,Groundworks,[]
141,141,Rig delays; per hour,hr,Groundworks,Groundworks,615.25,Groundworks!F159,615.25,Groundworks!A159,Groundworks,[]
142,142,Testing; static load test,item,Groundworks,Groundworks,3540.0,Groundworks!F160,3540.0,Groundworks!A160,Groundworks,[]
143,143,Integrity testing,item,Groundworks,Groundworks,1180.0,Groundworks!F161,1180.0,Groundworks!A161,Groundworks,[]
144,144,Piles for crane base,nr,Groundworks,Groundworks,1770.0,Groundworks!F162,1770.0,Groundworks!A162,Groundworks,[]
145,145,EO for pile integrity tests,nr,Groundworks,Groundworks,118.0,Groundworks!F163,118.0,Groundworks!A163,Groundworks,[]
146,146,EO for pvc casings; 1m lg,nr,Groundworks,Groundworks,88.91,Groundworks!F164,88.91,Groundworks!A164,Groundworks,[]
147,147,Debonding pile reinforcement,nr,Groundworks,Groundworks,94.4,Groundworks!F165,94.4,Groundworks!A165,Groundworks,[]
148,148,"Design, mobilise, install steel sheet piles & de-mobilise",item,Groundworks,Groundworks,44025.3,Groundworks!H166,44025.3,Groundworks!A166,Groundworks,[]
149,149,"600mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,Groundworks,1680.69,Groundworks!F167,1680.69,Groundworks!A167,Groundworks,[]
150,150,Piling attendance; excavator & operator,item,Groundworks,Excavation,3020.8,Groundworks!F169,3020.8,Groundworks!A169,Groundworks,[]
151,151,Piling attendance; excavator & operator,day,Groundworks,Excavation,604.16,Groundworks!F170,604.16,Groundworks!A170,Groundworks,[]
152,152,Piling attendance; dumper & driver,item,Groundworks,Piling,2124.0,Groundworks!F172,2124.0,Groundworks!A172,Groundworks,[]
153,153,Piling attendance; dumper & driver,day,Groundworks,Piling,424.8,Groundworks!F173,424.8,Groundworks!A173,Groundworks,[]
154,154,Piling attendance; crawler crane and operator,item,Groundworks,Piling,4141.8,Groundworks!F174,4141.8,Groundworks!A174,Groundworks,[]
155,155,Piling attendance; ride on roller,item,Groundworks,Piling,619.5,Groundworks!F175,619.5,Groundworks!A175,Groundworks,[]
156,156,Piling attendance; banksman/traffic marshall,item,Groundworks,Piling,1200.65,Groundworks!F176,1200.65,Groundworks!A176,Groundworks,[]
157,157,Piling attendance; foreman/supervisor,item,Groundworks,Piling,1770.0,Groundworks!F177,1770.0,Groundworks!A177,Groundworks,[]
158,158,Pile probing; 3m spike,nr,Groundworks,Groundworks,15.49,Groundworks!F178,15.49,Groundworks!A178,Groundworks,[]
159,159,Pile probing; 3m trench for sheet/contiguous/secant piles,m,Groundworks,Groundworks,18.81,Groundworks!F179,18.81,Groundworks!A179,Groundworks,[]
160,160,Dispose of pile arisings off site; clean inert; provisionally based on ? nr x ? dia x ? depth; loaded by excavator in attendance,m³,Groundworks,Excavation,47.2,Groundworks!F181,47.2,Groundworks!A181,Groundworks,[]
161,161,WAC test pile spoil to assess contamination,nr,Groundworks,Groundworks,271.4,Groundworks!F182,271.4,Groundworks!A182,Groundworks,[]
162,162,EO clean inert disposal for non haz,m³,Groundworks,Disposal,15.73,Groundworks!F183,15.73,Groundworks!A183,Groundworks,[]
163,163,Haul & deposit on site; max 100m,m³,Groundworks,Groundworks,4.48,Groundworks!F184,4.48,Groundworks!A184,Groundworks,[]
164,164,"Excavate, breakup obstruction, dispose & backfill with SEM",m³,Groundworks,Excavation,117.59,Groundworks!F185,117.59,Groundworks!A185,Groundworks,[]
165,165,Leader trench for sheet piling; 1500 x 600mm dp; on centre line of sheet piles,m,Groundworks,Piling,31.06,Groundworks!F186,31.06,Groundworks!A186,Groundworks,[]
166,166,Secant pile guide wall; sacrificial; 600 dia piles at 450 c/s.,m,Groundworks,Groundworks,325.19,Groundworks!F187,325.19,Groundworks!A187,Groundworks,[]
167,167,Secant pile guide wall; sacrificial; 750 dia male & 600 dia female piles at 525 c/s.,m,Groundworks,Groundworks,391.0,Groundworks!F188,391.0,Groundworks!A188,Groundworks,[]
168,168,"Capping beam; 900 x 750; inc exc, C/A, L&C, EWS, W/S, C40 conc, fwk, rebar 150kg/m3, trowel. Excludes breakdown piles",m,Groundworks,Groundworks,443.44,Groundworks!F189,443.44,Groundworks!A189,Groundworks,[]
169,169,Breakdown piles; 250 x 250 driven x max 500mm high; driven PC piles,nr,Groundworks,Groundworks,50.35,Groundworks!F190,50.35,Groundworks!A190,Groundworks,[]
170,170,Breakdown piles; 300mm dia x max 500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,51.47,Groundworks!F191,51.47,Groundworks!A191,Groundworks,[]
171,171,Breakdown piles; 350mm dia x max 500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,52.44,Groundworks!F192,52.44,Groundworks!A192,Groundworks,[]
172,172,Breakdown piles; 350mm dia x max 2000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,60.84,Groundworks!F193,60.84,Groundworks!A193,Groundworks,[]
173,173,Breakdown piles; 350mm dia x max 3000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,66.45,Groundworks!F194,66.45,Groundworks!A194,Groundworks,[]
174,174,Breakdown piles; 350mm dia x max 4000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,72.05,Groundworks!F195,72.05,Groundworks!A195,Groundworks,[]
172,172,Breakdown piles; 400mm dia x max 500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,57.38,Groundworks!F197,57.38,Groundworks!A197,Groundworks,[]
173,173,Breakdown piles; 400mm dia x max 2000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,66.57,Groundworks!F198,66.57,Groundworks!A198,Groundworks,[]
174,174,Breakdown piles; 450mm dia x max 500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,63.05,Groundworks!F199,63.05,Groundworks!A199,Groundworks,[]
175,175,Breakdown piles; 450mm dia x max 1000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,67.1,Groundworks!F200,67.1,Groundworks!A200,Groundworks,[]
176,176,Breakdown piles; 450mm dia x max 1250mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,69.13,Groundworks!F201,69.13,Groundworks!A201,Groundworks,[]
177,177,Breakdown piles; 450mm dia x max 1500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,71.15,Groundworks!F202,71.15,Groundworks!A202,Groundworks,[]
178,178,Breakdown piles; 450mm dia x max 2000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,75.2,Groundworks!F203,75.2,Groundworks!A203,Groundworks,[]
179,179,Breakdown piles; 450mm dia x max 2500mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,79.25,Groundworks!F204,79.25,Groundworks!A204,Groundworks,[]
180,180,Breakdown piles; 450mm dia x max 4000mm high; reinforcement de-bonded,nr,Groundworks,Groundworks,91.41,Groundworks!F205,91.41,Groundworks!A205,Groundworks,[]
